Coefficient of Determination, C Value, Gamma Value
0.5957764708114796,2.5,3.8
0.5935807350685162,2.6,3.8
0.59138028792676,2.7,3.8
0.5889543864735659,2.8,3.8
0.586895595019219,2.9,3.8
0.5853224873023748,3.0,3.8
0.5838603446125386,3.1,3.8
0.58249536146622,3.2,3.8
0.5811283317860709,3.3,3.8
0.5799318467859943,3.4,3.8
0.5788050201559908,3.5,3.8
0.5776446905122095,3.6,3.8
0.5764556352728576,3.7,3.8
0.5751463271844135,3.8,3.8
0.5738623794833535,3.9,3.8
0.572755787045538,4.0,3.8
0.5716710983266143,4.1,3.8
0.5705193196058086,4.2,3.8
0.5693713089476063,4.3,3.8
0.5682020514948032,4.4,3.8
0.5669374267476179,4.5,3.8
0.5659448511170051,4.6,3.8
0.5649663744614638,4.7,3.8
0.563958221443313,4.8,3.8
0.5630483906925945,4.9,3.8
0.5620553856089867,5.0,3.8
0.4804372679869668,0.1,3.9
0.539732847638903,0.2,3.9
0.5655563615591912,0.3,3.9
0.583563969645462,0.4,3.9
0.595169443674989,0.5,3.9
0.6053298220377477,0.6,3.9
0.6132000665687826,0.7,3.9
0.6165558060818161,0.8,3.9
0.6177409121237388,0.9,3.9
0.6173447100360716,1.0,3.9
0.6171672596960023,1.1,3.9
0.6162807944284705,1.2,3.9
0.6154765618017333,1.3,3.9
0.6149324264577231,1.4,3.9
0.6140655495102176,1.5,3.9
0.6125699005915893,1.6,3.9
0.6104867574167334,1.7,3.9
0.6087752434819106,1.8,3.9
0.6066131432672288,1.9,3.9
0.6039895592126305,2.0,3.9
0.6013217942228679,2.1,3.9
0.598813649723839,2.2,3.9
0.5963914013456689,2.3,3.9
0.5940594306031216,2.4,3.9
0.591772215902843,2.5,3.9
0.5894406650736048,2.6,3.9
0.5870814532048831,2.7,3.9
0.5854689131076174,2.8,3.9
0.5839552682729887,2.9,3.9
0.5824881951938107,3.0,3.9
0.5810809282724685,3.1,3.9
0.5798284774120406,3.2,3.9
0.578637207640742,3.3,3.9
0.5774718343248316,3.4,3.9
0.5762228004434207,3.5,3.9
0.5748582530917066,3.6,3.9
0.5735408685619307,3.7,3.9
0.5722960102471284,3.8,3.9
0.5711498039866402,3.9,3.9
0.5700113937388638,4.0,3.9
0.5688416801690054,4.1,3.9
0.5676671963316235,4.2,3.9
0.5666062691621687,4.3,3.9
0.5656084587046921,4.4,3.9
0.5646001329711363,4.5,3.9
0.5636072668738075,4.6,3.9
0.5626885691667872,4.7,3.9
0.56191250685758,4.8,3.9
0.5613575006326841,4.9,3.9
0.5607769624844361,5.0,3.9
0.4764901991613123,0.1,4.0
0.5361329293612396,0.2,4.0
0.5616352962776698,0.3,4.0
0.5797053088191912,0.4,4.0
0.5916753874930782,0.5,4.0
0.6015400602998808,0.6,4.0
0.6089998197781683,0.7,4.0
0.6128220890401865,0.8,4.0
0.614028878431828,0.9,4.0
0.6141511771741281,1.0,4.0
0.6139607962950366,1.1,4.0
0.6133132442433316,1.2,4.0
0.6126713230087397,1.3,4.0
0.612089649073948,1.4,4.0
0.6109474746426589,1.5,4.0
0.6090912345008468,1.6,4.0
0.6072265301413953,1.7,4.0
0.6051423058664686,1.8,4.0
0.6026023479400535,1.9,4.0
0.5999997055939918,2.0,4.0
0.5973551615208254,2.1,4.0
0.5948627522546341,2.2,4.0
0.5924218839693943,2.3,4.0
0.5898879414225537,2.4,4.0
0.587665733350814,2.5,4.0
0.5856971461027856,2.6,4.0
0.5842277636640201,2.7,4.0
0.5827559167769295,2.8,4.0
0.581230655497735,2.9,4.0
0.5799514423912326,3.0,4.0
0.5787317074465698,3.1,4.0
0.5774022398772721,3.2,4.0
0.5761004157138219,3.3,4.0
0.5746973253234439,3.4,4.0
0.5733464097358217,3.5,4.0
0.5720441052378148,3.6,4.0
0.5708406718756098,3.7,4.0
0.5696397496672061,3.8,4.0
0.5683990760600259,3.9,4.0
0.5672741320297242,4.0,4.0
0.5663597308386673,4.1,4.0
0.5654494971883597,4.2,4.0
0.5644586346979557,4.3,4.0
0.5634786083552394,4.4,4.0
0.5625634508599713,4.5,4.0
0.5620110693684821,4.6,4.0
0.5613976866650916,4.7,4.0
0.5608309490947567,4.8,4.0
0.5601005198052569,4.9,4.0
0.5594426589508665,5.0,4.0
0.4726429881757429,0.1,4.1
0.5326393388190136,0.2,4.1
0.5578338583929825,0.3,4.1
0.5758988593235179,0.4,4.1
0.5879976466268733,0.5,4.1
0.5976615207924341,0.6,4.1
0.605142845201645,0.7,4.1
0.609426830698424,0.8,4.1
0.6107956887327123,0.9,4.1
0.610948775604067,1.0,4.1
0.6107446134257755,1.1,4.1
0.61042234963088,1.2,4.1
0.609792944731866,1.3,4.1
0.6091209026516746,1.4,4.1
0.6076558304812822,1.5,4.1
0.6057481986074964,1.6,4.1
0.6036550844436541,1.7,4.1
0.6012832473226621,1.8,4.1
0.5987615053425284,1.9,4.1
0.5959655226698297,2.0,4.1
0.5934165463453918,2.1,4.1
0.590917233014111,2.2,4.1
0.5884638279073007,2.3,4.1
0.5863443037686875,2.4,4.1
0.584473059227075,2.5,4.1
0.5830277532233398,2.6,4.1
0.5816274273725522,2.7,4.1
0.5801111423964169,2.8,4.1
0.5788430468174492,2.9,4.1
0.5775776363664744,3.0,4.1
0.5761757396378929,3.1,4.1
0.5748572393887987,3.2,4.1
0.5734917354261975,3.3,4.1
0.572152783581918,3.4,4.1
0.5708722724006228,3.5,4.1
0.5697222446986892,3.6,4.1
0.5684648414450948,3.7,4.1
0.5672680517477796,3.8,4.1
0.5663831310765872,3.9,4.1
0.565421329586473,4.0,4.1
0.5644400877767712,4.1,4.1
0.5635814459795407,4.2,4.1
0.5629154495003402,4.3,4.1
0.5622896818680895,4.4,4.1
0.5617114991499681,4.5,4.1
0.5609830172499835,4.6,4.1
0.5603026688773063,4.7,4.1
0.5595588904705789,4.8,4.1
0.5587661882032307,4.9,4.1
0.5578230286150396,5.0,4.1
0.4684212162107162,0.1,4.2
0.5291007593781687,0.2,4.2
0.5542095702701625,0.3,4.2
0.5719878340102529,0.4,4.2
0.5843347492150054,0.5,4.2
0.5939866782299367,0.6,4.2
0.6015854162266197,0.7,4.2
0.6061515343469593,0.8,4.2
0.6077379405042428,0.9,4.2
0.6077897065337221,1.0,4.2
0.6076084468326304,1.1,4.2
0.6076038961466594,1.2,4.2
0.6069094843887574,1.3,4.2
0.6059625543223968,1.4,4.2
0.6041526664138217,1.5,4.2
0.6023099346120477,1.6,4.2
0.5999311290847879,1.7,4.2
0.5974495396943212,1.8,4.2
0.5948235483228294,1.9,4.2
0.5920058723009,2.0,4.2
0.5895880302540775,2.1,4.2
0.5873460531270356,2.2,4.2
0.5852730298105688,2.3,4.2
0.5833344535613038,2.4,4.2
0.5819356734919016,2.5,4.2
0.5804200698677177,2.6,4.2
0.5790104072213794,2.7,4.2
0.5777735375362395,2.8,4.2
0.5765978385495472,2.9,4.2
0.5751327527191816,3.0,4.2
0.5738868958327349,3.1,4.2
0.5725919520538512,3.2,4.2
0.5713046968880209,3.3,4.2
0.5700669127273847,3.4,4.2
0.5687723846442165,3.5,4.2
0.5675725142327246,3.6,4.2
0.5666121013856422,3.7,4.2
0.5655792980046871,3.8,4.2
0.5646310309881627,3.9,4.2
0.563780414199831,4.0,4.2
0.5631757499894144,4.1,4.2
0.5625681933899231,4.2,4.2
0.5618846308867917,4.3,4.2
0.561098993018368,4.4,4.2
0.5602961000458007,4.5,4.2
0.5593861081046421,4.6,4.2
0.5584647199659212,4.7,4.2
0.5575297306192379,4.8,4.2
0.5566144730245361,4.9,4.2
0.5556150837721645,5.0,4.2
0.46394742359359153,0.1,4.3
0.5256188702995903,0.2,4.3
0.5505871993221456,0.3,4.3
0.5681628614856653,0.4,4.3
0.5808049945575273,0.5,4.3
0.5905465611814589,0.6,4.3
0.5982772624210673,0.7,4.3
0.6029709372390685,0.8,4.3
0.6047097014383123,0.9,4.3
0.6047461932558382,1.0,4.3
0.6044882999072757,1.1,4.3
0.6046127799216068,1.2,4.3
0.6038921873760839,1.3,4.3
0.6026182262808626,1.4,4.3
0.6006562238453333,1.5,4.3
0.598707880837032,1.6,4.3
0.5961384458080556,1.7,4.3
0.5937679999287435,1.8,4.3
0.5909987511667983,1.9,4.3
0.5883703858730401,2.0,4.3
0.5862251289785341,2.1,4.3
0.5842304362104674,2.2,4.3
0.5822198986829731,2.3,4.3
0.5807623978566188,2.4,4.3
0.5792177393322516,2.5,4.3
0.5780652848204821,2.6,4.3
0.5768208764746106,2.7,4.3
0.5756314254436454,2.8,4.3
0.5742583574401199,2.9,4.3
0.5730073601824057,3.0,4.3
0.5717748369877952,3.1,4.3
0.5704771823433923,3.2,4.3
0.569166300219168,3.3,4.3
0.567948654849854,3.4,4.3
0.5669190771061304,3.5,4.3
0.5658635731482993,3.6,4.3
0.5648474326465163,3.7,4.3
0.5640016855960412,3.8,4.3
0.563412464289645,3.9,4.3
0.5627465911113045,4.0,4.3
0.5619185158799573,4.1,4.3
0.561042149038854,4.2,4.3
0.5601178946889939,4.3,4.3
0.5591782901600837,4.4,4.3
0.5582567599545758,4.5,4.3
0.5573083795420843,4.6,4.3
0.5563657713398288,4.7,4.3
0.5553857930302823,4.8,4.3
0.5543948102802558,4.9,4.3
0.5536332069246471,5.0,4.3
0.45961883530267433,0.1,4.4
0.5220166167900966,0.2,4.4
0.5471140839162433,0.3,4.4
0.5644206225634845,0.4,4.4
0.5773750393350034,0.5,4.4
0.5874186079741422,0.6,4.4
0.5950438200369166,0.7,4.4
0.5996966431535595,0.8,4.4
0.6015725651116577,0.9,4.4
0.6017966901698514,1.0,4.4
0.601465242737138,1.1,4.4
0.6016307857761627,1.2,4.4
0.6009070618613512,1.3,4.4
0.5991030313123542,1.4,4.4
0.5970404075084981,1.5,4.4
0.5950782179751173,1.6,4.4
0.5926535381024559,1.7,4.4
0.5901468202937183,1.8,4.4
0.5875362281899941,1.9,4.4
0.5853114624560215,2.0,4.4
0.583230174029608,2.1,4.4
0.5813394167711057,2.2,4.4
0.5796709805821977,2.3,4.4
0.5782734693162522,2.4,4.4
0.577081753979518,2.5,4.4
0.5760018820597254,2.6,4.4
0.5747779386199758,2.7,4.4
0.5734658797163577,2.8,4.4
0.5722249887924828,2.9,4.4
0.5709324932961699,3.0,4.4
0.5696291785464915,3.1,4.4
0.5683023854438833,3.2,4.4
0.5673044190500165,3.3,4.4
0.5661715830903009,3.4,4.4
0.5650684553559864,3.5,4.4
0.5642227846983261,3.6,4.4
0.5635451139393319,3.7,4.4
0.562766357885649,3.8,4.4
0.5619035570552655,3.9,4.4
0.5608848936992579,4.0,4.4
0.5599250514891274,4.1,4.4
0.558994102882661,4.2,4.4
0.5580777386570125,4.3,4.4
0.5571169125356809,4.4,4.4
0.5561308219472311,4.5,4.4
0.5553414757582085,4.6,4.4
0.5545149476944866,4.7,4.4
0.5536474200383099,4.8,4.4
0.5527386031745067,4.9,4.4
0.5517327830118379,5.0,4.4
0.45534692502828766,0.1,4.5
0.5184352557532315,0.2,4.5
0.5438194570793592,0.3,4.5
0.5609727103665625,0.4,4.5
0.5739398732630746,0.5,4.5
0.5843758891643923,0.6,4.5
0.5917219176985742,0.7,4.5
0.5964581631958272,0.8,4.5
0.5985191797777785,0.9,4.5
0.598792332951122,1.0,4.5
0.5984950279056547,1.1,4.5
0.5985312002653498,1.2,4.5
0.5976023099474346,1.3,4.5
0.5956463908844326,1.4,4.5
0.5937270893083743,1.5,4.5
0.5917138367915658,1.6,4.5
0.5892779801628856,1.7,4.5
0.5869544822861134,1.8,4.5
0.5846298893080575,1.9,4.5
0.5825698928571382,2.0,4.5
0.5805652928680154,2.1,4.5
0.5788338699420077,2.2,4.5
0.5773603886370855,2.3,4.5
0.5761719123163862,2.4,4.5
0.5751854453125336,2.5,4.5
0.5739041842338859,2.6,4.5
0.5727394177125313,2.7,4.5
0.5714202154528505,2.8,4.5
0.5701004511040123,2.9,4.5
0.5688574845513175,3.0,4.5
0.5675902035883091,3.1,4.5
0.5665644420912475,3.2,4.5
0.5653862264758234,3.3,4.5
0.5644027364510089,3.4,4.5
0.5635764397421883,3.5,4.5
0.5627105274506534,3.6,4.5
0.5618349667544263,3.7,4.5
0.5608078218122318,3.8,4.5
0.5597779127397059,3.9,4.5
0.5588169323561092,4.0,4.5
0.557840915557108,4.1,4.5
0.55693809002892,4.2,4.5
0.5562100513320193,4.3,4.5
0.5554138729881481,4.4,4.5
0.5544878861875091,4.5,4.5
0.5535607615525378,4.6,4.5
0.5526378769214195,4.7,4.5
0.5515720426872038,4.8,4.5
0.5505515301846593,4.9,4.5
0.5494449496951985,5.0,4.5
0.4510395955259435,0.1,4.6
0.515020693819997,0.2,4.6
0.5407890940580687,0.3,4.6
0.5578824449427581,0.4,4.6
0.5708272180456972,0.5,4.6
0.5812268412593145,0.6,4.6
0.588545550489175,0.7,4.6
0.5931610533185718,0.8,4.6
0.5954802521310103,0.9,4.6
0.5957749188609387,1.0,4.6
0.5955259806726028,1.1,4.6
0.5953589846326257,1.2,4.6
0.594185730909734,1.3,4.6
0.5924652827614645,1.4,4.6
0.5905633320725934,1.5,4.6
0.5887211772525143,1.6,4.6
0.5864388154718911,1.7,4.6
0.5840843672469569,1.8,4.6
0.5819381505789396,1.9,4.6
0.5800061881072953,2.0,4.6
0.5780848423036777,2.1,4.6
0.5764793066490717,2.2,4.6
0.5753217712973577,2.3,4.6
0.5742557027997598,2.4,4.6
0.5731600505799959,2.5,4.6
0.5719113293747671,2.6,4.6
0.5706793620177655,2.7,4.6
0.5693851979858353,2.8,4.6
0.5681055546485685,2.9,4.6
0.5669262849071439,3.0,4.6
0.5658461943317368,3.1,4.6
0.5645844627155301,3.2,4.6
0.5636297396158779,3.3,4.6
0.5627932696305831,3.4,4.6
0.5617573013546556,3.5,4.6
0.5607023617565563,3.6,4.6
0.5597166326531111,3.7,4.6
0.5586928679381191,3.8,4.6
0.5578268983687359,3.9,4.6
0.5570325309776104,4.0,4.6
0.5561625279823861,4.1,4.6
0.5553397512949805,4.2,4.6
0.5543939357120216,4.3,4.6
0.5534605341446694,4.4,4.6
0.5525011528730014,4.5,4.6
0.5514626329628737,4.6,4.6
0.5502835469506306,4.7,4.6
0.549028023400409,4.8,4.6
0.5477944779222039,4.9,4.6
0.5465264253866797,5.0,4.6
0.4465769190644251,0.1,4.7
0.5115513874114708,0.2,4.7
0.5376984995414116,0.3,4.7
0.5549784397948577,0.4,4.7
0.5676222611043118,0.5,4.7
0.578123140215453,0.6,4.7
0.5854166970512569,0.7,4.7
0.5898859291708584,0.8,4.7
0.5925102298447227,0.9,4.7
0.592827506276368,1.0,4.7
0.5925765109076674,1.1,4.7
0.5920976161158331,1.2,4.7
0.5908587344580833,1.3,4.7
0.5894545954261071,1.4,4.7
0.5878080212356266,1.5,4.7
0.5858702434432026,1.6,4.7
0.5835729147596886,1.7,4.7
0.5813981843733378,1.8,4.7
0.5794785257036672,1.9,4.7
0.5775175648438549,2.0,4.7
0.5758589709144064,2.1,4.7
0.574553026755376,2.2,4.7
0.5733201521337228,2.3,4.7
0.5722706221003935,2.4,4.7
0.5712661099993952,2.5,4.7
0.5700431321234445,2.6,4.7
0.5686735278564101,2.7,4.7
0.5673220867118182,2.8,4.7
0.5660575374533621,2.9,4.7
0.5648369659873634,3.0,4.7
0.5638028000565047,3.1,4.7
0.5628506448748489,3.2,4.7
0.5617673810458388,3.3,4.7
0.5606428083664039,3.4,4.7
0.5596955739208149,3.5,4.7
0.5587710948783604,3.6,4.7
0.5579285968764869,3.7,4.7
0.5570790262862428,3.8,4.7
0.5562177678629804,3.9,4.7
0.5553078802629722,4.0,4.7
0.554367329979216,4.1,4.7
0.5534845394745386,4.2,4.7
0.5524851951415226,4.3,4.7
0.5513615290256366,4.4,4.7
0.5500017715574668,4.5,4.7
0.5487501087031939,4.6,4.7
0.5475056977985574,4.7,4.7
0.5463592599634841,4.8,4.7
0.5451502516115403,4.9,4.7
0.543983941600593,5.0,4.7
0.4421792483483596,0.1,4.8
0.5080944389643098,0.2,4.8
0.5348063711170479,0.3,4.8
0.5521371944208509,0.4,4.8
0.5645016371162916,0.5,4.8
0.5751145538980658,0.6,4.8
0.5822898150875186,0.7,4.8
0.5867630232657622,0.8,4.8
0.5895321079288955,0.9,4.8
0.5898404525963835,1.0,4.8
0.5896163913227378,1.1,4.8
0.5889869501078346,1.2,4.8
0.5876612504459868,1.3,4.8
0.5868400128015175,1.4,4.8
0.5851466464133845,1.5,4.8
0.5831746704385401,1.6,4.8
0.5810513723407095,1.7,4.8
0.5788771849979187,1.8,4.8
0.5771066369331308,1.9,4.8
0.5753118826993184,2.0,4.8
0.5737453460487857,2.1,4.8
0.5725574534932076,2.2,4.8
0.5713943749533174,2.3,4.8
0.5703018326814724,2.4,4.8
0.5691940830323365,2.5,4.8
0.5678657618762266,2.6,4.8
0.5664013103759291,2.7,4.8
0.5651160303574577,2.8,4.8
0.5638074893021886,2.9,4.8
0.5628704387199235,3.0,4.8
0.5618347463208132,3.1,4.8
0.5607464957261866,3.2,4.8
0.559741101979097,3.3,4.8
0.5588631951180323,3.4,4.8
0.5580253933934691,3.5,4.8
0.5571799510177358,3.6,4.8
0.5563135671384531,3.7,4.8
0.5553461237837463,3.8,4.8
0.554384240530025,3.9,4.8
0.553447687968175,4.0,4.8
0.5524107710338577,4.1,4.8
0.5511567991076676,4.2,4.8
0.5498808515579469,4.3,4.8
0.5486183049092692,4.4,4.8
0.5474316329930866,4.5,4.8
0.5462497429766437,4.6,4.8
0.5451218061302964,4.7,4.8
0.5440172236903733,4.8,4.8
0.542879038096008,4.9,4.8
0.5416276967691677,5.0,4.8
0.4379799987203831,0.1,4.9
0.5046315022078145,0.2,4.9
0.5319315240764321,0.3,4.9
0.5492888631465713,0.4,4.9
0.5614398182697532,0.5,4.9
0.5718893912494589,0.6,4.9
0.5792028102493324,0.7,4.9
0.5836752129859781,0.8,4.9
0.5866741382017793,0.9,4.9
0.5870752744608037,1.0,4.9
0.5868528040024229,1.1,4.9
0.5860113795607993,1.2,4.9
0.5849058157767336,1.3,4.9
0.5842607315114663,1.4,4.9
0.582506586203334,1.5,4.9
0.5806641687628573,1.6,4.9
0.5785855006530971,1.7,4.9
0.5764668749959625,1.8,4.9
0.5746997404921146,1.9,4.9
0.5729850570142061,2.0,4.9
0.571645875773511,2.1,4.9
0.5704968229788181,2.2,4.9
0.5693662555121326,2.3,4.9
0.5682391517516797,2.4,4.9
0.5669220189010753,2.5,4.9
0.5654360254802475,2.6,4.9
0.5640727002463741,2.7,4.9
0.5628059628785265,2.8,4.9
0.561888578565432,2.9,4.9
0.5607965613860075,3.0,4.9
0.5597870943492185,3.1,4.9
0.5589112740931046,3.2,4.9
0.5580964339466721,3.3,4.9
0.5572773896335991,3.4,4.9
0.5563607040608007,3.5,4.9
0.5553822603793199,3.6,4.9
0.5543669289600415,3.7,4.9
0.5533314603932319,3.8,4.9
0.5523642728468485,3.9,4.9
0.5512071115593191,4.0,4.9
0.5499174990441578,4.1,4.9
0.5487162251069044,4.2,4.9
0.5474813491657617,4.3,4.9
0.5463958789145373,4.4,4.9
0.5452495993713277,4.5,4.9
0.5441447129183837,4.6,4.9
0.5429909653869568,4.7,4.9
0.5416764960559313,4.8,4.9
0.5404041526254051,4.9,4.9
0.5392301525272596,5.0,4.9
0.43394811313448217,0.1,5.0
0.501150712597856,0.2,5.0
0.5291987481960683,0.3,5.0
0.5464124929312164,0.4,5.0
0.5585112403658583,0.5,5.0
0.5687862991194881,0.6,5.0
0.5760918195610695,0.7,5.0
0.580681594584013,0.8,5.0
0.5838967073017887,0.9,5.0
0.5843913143584882,1.0,5.0
0.5840099808408843,1.1,5.0
0.5830477767023342,1.2,5.0
0.5823576786096274,1.3,5.0
0.5817991636471155,1.4,5.0
0.5800440748434544,1.5,5.0
0.5782004324061958,1.6,5.0
0.5761222697894782,1.7,5.0
0.5742396701911778,1.8,5.0
0.5722361725080339,1.9,5.0
0.5708479030817866,2.0,5.0
0.5696794379891721,2.1,5.0
0.5685217315457345,2.2,5.0
0.5673434538361914,2.3,5.0
0.5659238619477799,2.4,5.0
0.5644072842716261,2.5,5.0
0.563017582776205,2.6,5.0
0.5618175487288102,2.7,5.0
0.5608568741953547,2.8,5.0
0.5598559417771072,2.9,5.0
0.5590156226209992,3.0,5.0
0.5582029268895641,3.1,5.0
0.557399274153594,3.2,5.0
0.5565032594386187,3.3,5.0
0.5555346804338627,3.4,5.0
0.5544344557525609,3.5,5.0
0.5533426827157613,3.6,5.0
0.5522743705354447,3.7,5.0
0.5510926945376229,3.8,5.0
0.5499834697117492,3.9,5.0
0.5488584573215043,4.0,5.0
0.5477595804239066,4.1,5.0
0.5466294408771701,4.2,5.0
0.5454704199591913,4.3,5.0
0.5443318475052032,4.4,5.0
0.5431025822989012,4.5,5.0
0.5418088356518542,4.6,5.0
0.5405264522031984,4.7,5.0
0.5393816726599452,4.8,5.0
0.5380820894634719,4.9,5.0
0.5367935229419882,5.0,5.0
